Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres
11,5.0,1,63,5,1,4.99,1,Edu
26,4.4,134,45,6,0,0,1,Shopping
18,5.0,2,22,8,0,0,1,Lifestyle
23,4.1,21,3.6,8,1,0.99,1,Personal
0,4.8,48,25,12,0,0,1,AD
23,4.8,5,35,14,1,0.99,1,Personal
0,4.0,18,3.6,2,0,0,1,AD
23,5.0,2,35,5,1,0.99,1,Personal
11,4.6,18893,91,9,0,0,1,Casual
23,5.0,4,31,14,1,0.99,1,Personal
11,4.5,26916,67,18,0,0,1,Casual
11,5.0,1,8.2,5,0,0,1,Entmt
11,4.4,1031,48,9,0,0,1,Entmt
11,4.0,345,14,9,0,0,2,Simul
11,3.9,656,2.9,18,0,0,2,Entmt
23,4.1,585,4.4,15,0,0,1,Personal
14,4.8,21,89,2,0,0,1,Arcade
11,4.3,734,13,6,0,0,1,Entmt
11,3.9,7,3.8,2,0,0,1,Entmt
23,4.5,37,15,12,0,0,4,Personal
11,3.7,165,25,6,0,0,4,Entmt
14,4.3,807226,34,7,0,0,4,Action
23,4.2,322,6.8,15,0,0,1,Personal
14,3.7,91,24,6,0,0,1,Action
18,3.8,6,3.4,17,0,0,1,Lifestyle
11,4.6,23971,24,3,0,0,1,Simul
23,3.3,25,46,2,0,0,1,Personal
11,3.0,2,33,8,0,0,1,Simul
14,3.9,145931,43,7,0,0,4,Action
14,4.2,1343106,56,7,0,0,4,Action
29,3.9,54,2.8,6,0,0,1,Tools
11,4.1,21,26,12,0,0,1,Simul
23,4.6,5,8.8,17,0,0,3,Personal
6,4.4,9,4.2,12,0,0,1,Comms
29,3.8,71,7.0,6,0,0,1,Tools
14,4.4,243121,38,13,0,0,4,Arcade
31,4.9,23,2.1,8,0,0,1,Vid
11,3.6,33812,12,13,0,0,4,Entmt
1,4.3,47,58,2,0,0,1,AutoV
11,3.6,283,18,15,0,0,1,Edu
14,4.1,82827,20,7,0,0,4,Arcade
21,3.4,803,8.0,15,0,0,2,Books
11,4.5,302,3.0,15,0,0,1,Edu
28,4.7,19,12,2,0,0,1,Sports
28,4.5,459,8.0,6,0,0,2,Sports
30,4.4,71,28,6,0,0,1,Travel
11,4.3,218,29,6,0,0,1,Edu
3,4.6,218451,4.7,7,0,0,1,Books
30,4.2,1291,40,15,0,0,1,Travel
3,4.8,57400,14,18,0,0,1,Books
3,4.8,445756,16,7,0,0,1,Books
3,4.6,361780,9.7,7,0,0,1,Books
3,4.6,41608,49,3,0,0,1,Books
11,4.6,9952,3.7,9,0,0,4,Entmt
3,4.7,2319,27,15,0,0,1,Books
11,4.7,7878,3.6,3,0,0,1,Edu
11,4.8,6696,5.3,9,0,0,1,Edu
25,3.6,4832,2.4,3,0,0,1,Prdt
11,4.7,173394,8.5,13,0,0,1,Edu
11,4.6,2654,6.7,9,0,0,1,Edu
21,4.7,13620,9.0,18,0,0,1,Books
11,4.5,199,266,6,0,0,1,Edu
3,4.5,12322,27,18,0,0,1,Books
3,4.8,29551,67,3,0,0,1,Books
11,4.7,47463,22,3,0,0,1,Edu
3,4.7,1340,11,6,1,4.49,1,Books
3,4.7,55011,68,3,0,0,1,Books
11,4.7,7116,40,9,0,0,1,Edu
18,4.7,759,15,15,0,0,2,Lifestyle
3,4.7,1777,23,15,0,0,1,Books
18,4.6,518,4.2,15,0,0,1,Lifestyle
3,4.7,1201,2.9,9,0,0,1,Books
3,4.6,3234,85,9,0,0,1,Books
18,3.8,3547,1.8,9,1,399.99,1,Lifestyle
11,3.9,1455,1.1,6,0,0,1,Entmt
26,4.0,141584,22,7,0,0,4,Shopping
11,4.0,856,8.7,6,1,399.99,1,Entmt
18,3.8,411,2.6,6,1,299.99,1,Lifestyle
12,4.1,1867,4.7,15,1,399.99,1,Finance
18,2.9,41,2.9,2,1,379.99,1,Lifestyle
12,3.8,93,22,2,1,399.99,1,Finance
12,3.5,472,965,12,1,399.99,1,Finance
18,4.2,134,1.8,2,1,37.99,1,Lifestyle
12,4.6,459,2.0,6,1,18.99,1,Finance
11,4.4,201,2.7,12,1,399.99,1,Entmt
14,4.4,208501,56,3,0,0,4,Adventure
12,4.1,129,2.7,2,1,399.99,4,Finance
4,3.9,213,2.9,2,0,0,1,Biz
11,3.6,217,4.9,6,1,389.99,1,Entmt
14,4.0,630,20,6,1,4.99,1,Adventure
30,3.8,39,12,6,0,0,1,Travel
12,4.3,180,3.8,12,1,399.99,1,Finance
30,4.6,68,4.2,6,0,0,1,Travel
18,3.6,126,1.4,12,1,2.49,1,Lifestyle
21,3.9,4581,21,9,0,0,1,Books
12,4.0,36,41,2,1,399.99,1,Finance
11,4.2,1493,57,9,0,0,1,Strategy
14,4.2,4537,15,9,0,0,1,Trivia
14,4.5,5849,5.1,18,0,0,1,Trivia
21,4.7,327,31,6,0,0,1,Books
11,3.5,33944,28,3,0,0,2,Strategy
14,4.5,10256,39,3,0,0,1,Action
18,4.6,8004,34,9,0,0,4,Lifestyle
11,4.3,931503,31,7,0,0,4,Simul
11,4.1,245839,76,7,0,0,1,Casual
28,4.5,68072,40,13,0,0,1,Sports
14,4.2,210317,46,7,0,0,2,Adventure
11,4.5,1333338,8.7,7,0,0,1,Casual
11,4.4,899748,80,7,0,0,1,Casual
4,3.7,23729,24,3,0,0,1,Biz
14,4.4,406511,21,13,0,0,4,Action
18,4.3,179139,9.7,13,0,0,1,Lifestyle
14,4.3,104389,12,13,0,0,1,Adventure
11,3.8,130689,57,13,0,0,2,Simul
18,4.5,234971,81,3,0,0,1,Lifestyle
4,4.4,72202,6.7,3,0,0,1,Biz
20,4.7,2570,3.8,9,0,0,1,Med
11,3.5,14145,5.9,3,0,0,1,Strategy
20,4.9,25,46,12,0,0,1,Med
10,4.0,9,3.3,2,0,0,1,Events
14,4.1,21223,48,3,0,0,4,Adventure
29,4.2,32,33,6,0,0,1,Tools
14,4.4,438911,99,7,0,0,4,Action
6,4.1,2063,4.5,9,0,0,1,Comms
11,4.6,45771,28,3,0,0,3,Entmt
11,4.6,7148,8.1,9,1,2.99,1,Adventure
11,4.7,19209,21,9,1,2.99,1,RoleP
11,4.5,29495,56,3,0,0,4,Simul
28,4.6,666246,25,7,0,0,1,Sports
28,4.4,1721943,26,7,0,0,1,Sports
14,4.4,8219586,99,10,0,0,4,Action
11,4.2,690148,25,7,0,0,4,Strategy
14,4.4,579519,99,7,0,0,3,Action
28,4.0,170973,43,13,0,0,1,Sports
14,4.2,62636,17,3,0,0,4,Action
11,4.2,123136,80,13,0,0,3,Simul
14,4.2,250197,44,13,0,0,4,Action
11,3.4,1012,12,9,0,0,4,Entmt
28,4.3,183004,100,7,0,0,1,Sports
11,4.3,143087,69,3,0,0,2,RoleP
28,4.6,652940,90,7,0,0,4,Sports
14,4.2,336386,88,7,0,0,2,Action
11,4.6,5195,64,9,0,0,3,Entmt
28,4.1,91935,39,7,0,0,1,Sports
14,4.4,1381624,54,7,0,0,4,Action
28,4.6,92522,56,13,0,0,1,Sports
11,4.3,45370,14,3,0,0,4,Simul
11,4.7,394842,75,7,0,0,1,Casual
28,4.2,1008012,13,16,0,0,1,Sports
11,3.8,302,8.1,6,0,0,1,Puzzle
11,3.7,1443,20,9,0,0,3,Entmt
28,4.3,148083,57,7,0,0,1,Sports
11,2.9,31596,31,13,0,0,4,Simul
11,4.3,598975,39,7,0,0,1,Simul
11,4.3,275,29,6,0,0,1,Puzzle
30,4.0,64164,3.6,7,0,0,1,Travel
11,3.3,16063,3.8,3,0,0,4,Casual
21,4.5,76616,4.6,3,0,0,2,Books
25,4.1,22,545,12,0,0,1,Prdt
11,5.0,3,2.1,2,0,0,1,Edu
6,3.9,684,61,9,0,0,1,Comms
11,4.6,117,13,6,0,0,1,Edu
29,4.0,177,2.8,6,0,0,1,Tools
21,3.6,188,9.9,6,0,0,1,Books
18,4.0,22,2.5,6,0,0,1,Lifestyle
11,4.5,19,5.4,12,0,0,1,Edu
11,2.9,45,1.3,12,0,0,1,Edu
29,4.2,25,2.5,2,0,0,1,Tools
29,4.5,23,283,12,0,0,1,Tools
11,4.6,513,1.6,6,0,0,1,Edu
29,4.7,11018,25,18,0,0,1,Tools
29,4.2,676,5.4,9,0,0,1,Tools
11,4.7,3,1.5,2,1,2.99,1,Edu
29,4.7,3,5.3,5,1,2.99,1,Tools
29,3.9,478,2.0,9,0,0,1,Tools
11,4.7,55,5.4,6,0,0,1,Edu
11,3.7,88,41,6,0,0,1,Edu
11,4.8,21,5.4,12,0,0,1,Edu
6,4.0,138,2.4,6,0,0,1,Comms
11,4.6,87,5.4,6,0,0,1,Edu
11,4.4,105,9.0,6,0,0,1,Edu
21,4.3,13166,25,3,0,0,2,Books
11,4.7,7,1.2,8,1,9.99,1,Edu
23,3.6,5,45,17,1,1.49,1,Personal
11,4.4,29,5.3,12,0,0,1,Edu
29,4.6,70,3.2,2,0,0,1,Tools
11,2.9,10,73,8,1,4.99,1,Edu
11,4.5,242,5.4,15,0,0,1,Edu
11,5.0,1,655,5,1,4.99,1,Edu
29,3.7,3743,5.6,3,0,0,1,Tools
11,3.7,37,9.5,12,0,0,1,Edu
11,4.2,19,5.4,12,0,0,1,Edu
27,3.0,5,2.6,2,0,0,4,Social
11,5.0,1,96,5,1,29.99,3,Edu
28,4.4,129409,73,3,1,1.99,1,Sports
11,4.7,7,5.4,2,0,0,1,Edu
11,4.3,22667,35,3,0,0,4,RoleP
11,3.9,10114,48,9,0,0,1,Casual
14,4.3,4704,37,9,0,0,2,Arcade
11,4.6,28,26,17,0,0,1,Puzzle
11,4.5,11,2.9,17,0,0,1,Entmt
20,3.9,265,714,6,0,0,1,Med
14,4.7,57,12,2,0,0,1,Word
11,5.0,4,52,14,0,0,1,Edu
11,5.0,1,49,5,0,0,1,Edu
6,2.7,560,37,6,0,0,1,Comms
23,4.6,41000,2.0,3,0,0,1,Personal
14,4.4,161637,82,7,0,0,3,Action
11,4.4,218881,37,13,0,0,2,RoleP
11,4.6,31134,48,3,0,0,2,RoleP
11,4.1,242722,54,7,0,0,4,RoleP
11,4.5,244039,46,13,0,0,2,RoleP
11,4.2,720685,51,7,0,0,4,RoleP
11,4.7,84389,48,3,0,0,1,RoleP
14,4.3,137696,55,13,0,0,3,Word
11,4.2,254,25,6,0,0,4,Strategy
14,3.8,898,33,9,0,0,4,Adventure
14,4.0,22435,100,3,0,0,4,Action
11,4.3,308944,70,13,0,0,2,Simul
11,4.3,906,9.2,15,0,0,3,Entmt
14,4.3,391325,43,7,0,0,1,Adventure
11,4.3,28735,91,3,0,0,1,Casual
11,4.7,580160,29,13,0,0,1,Simul
14,4.4,862,44,9,0,0,2,Action
14,3.8,17,30,2,0,0,1,Arcade
14,4.6,1226514,99,7,0,0,4,Action
14,4.6,19070,90,9,0,0,2,Action
16,4.5,118,72,15,0,0,1,House
26,4.5,20247,47,13,0,0,1,Shopping
21,3.9,63640,23,7,0,0,2,Books
14,3.8,1363,26,9,0,0,1,Arcade
29,4.3,1602,5.0,9,0,0,1,Tools
11,3.7,128,20,6,0,0,1,Entmt
11,3.2,1354,30,9,0,0,1,Simul
11,4.0,211,37,6,0,0,1,Entmt
11,3.8,410,28,6,0,0,4,Entmt
11,4.4,83,85,6,0,0,1,Edu
11,3.4,131,22,12,0,0,1,Simul
11,2.9,53,82,6,0,0,1,Puzzle
14,4.5,20,65,2,1,0.99,2,Action
30,3.7,25,43,12,0,0,1,Travel
14,3.8,469,80,6,0,0,1,Adventure
4,4.1,25195,21,3,0,0,1,Biz
3,4.1,9636,93,3,0,0,1,Books
11,3.7,22,90,12,0,0,1,Entmt
14,3.6,153,67,6,0,0,1,Action
11,3.0,17,32,2,0,0,1,Entmt
11,4.1,1152,2.7,9,0,0,1,Entmt
11,3.8,20,36,2,0,0,1,Simul
25,4.2,29,35,12,0,0,1,Prdt
11,4.4,36268,41,3,0,0,4,Entmt
11,3.6,740,71,15,0,0,1,Simul
11,3.6,284,70,6,0,0,1,Simul
28,3.7,20879,22,3,0,0,1,Sports
28,3.9,76340,14,13,0,0,1,Sports
28,4.1,4374,53,9,0,0,1,Sports
18,4.5,23966,872,3,1,5.99,1,Lifestyle
15,2.8,961,1.3,9,0,0,1,Health
15,2.6,114,1.6,6,0,0,1,Health
14,4.4,125652,56,7,0,0,1,Action
11,4.1,1407,3.4,9,0,0,2,RoleP
18,4.0,448,3.1,15,0,0,1,Lifestyle
14,4.3,11379,20,18,0,0,2,Arcade
15,3.9,2057,6.2,15,1,1.99,1,Health
18,3.5,28,121,2,0,0,1,Lifestyle
11,4.3,344283,95,7,0,0,4,RoleP
18,4.3,258717,9.4,7,0,0,1,Lifestyle
14,4.3,531074,2.5,7,0,0,1,Arcade
11,4.6,807155,93,7,0,0,4,Simul
15,4.3,480208,70,19,0,0,1,Health
31,4.1,29867,1.7,13,0,0,1,Vid
11,4.4,450013,37,7,0,0,1,Puzzle
11,4.4,228130,70,13,0,0,2,Strategy
11,2.4,11773,3.3,3,0,0,1,Entmt
25,4.5,870928,16,16,0,0,1,Prdt
14,4.5,407788,19,13,0,0,1,Action
11,4.5,118285,22,3,0,0,4,Simul
11,4.4,379245,68,7,0,0,1,Casual
11,3.4,2445,34,18,0,0,1,Entmt
11,3.9,65119,46,3,0,0,2,Strategy
11,4.3,34898,92,3,0,0,4,Strategy
14,4.4,889425,45,7,0,0,4,Action
14,4.5,1041836,50,7,0,0,4,Action
11,4.4,17945,9.5,3,0,0,3,Entmt
14,4.0,47151,36,13,0,0,2,Action
11,4.3,107765,78,13,0,0,2,Strategy
11,4.2,37165,22,3,0,0,4,Simul
11,4.0,174127,48,13,0,0,4,Simul
31,4.4,4706,1.5,3,0,0,1,Vid
11,4.6,73919,40,18,1,2.99,4,Strategy
11,4.0,532,6.5,9,0,0,1,Edu
14,4.4,344819,51,13,0,0,4,Action
11,3.5,9335,12,3,0,0,1,Entmt
14,4.6,100805,50,3,1,2.99,4,Action
11,4.0,15875,40,3,0,0,4,Simul
14,4.0,23168,54,3,0,0,4,Adventure
14,4.1,2628,45,9,0,0,4,Adventure
11,4.1,235486,63,7,0,0,4,Entmt
14,3.3,2717,4.0,9,0,0,4,Action
11,3.9,24123,69,3,0,0,4,Entmt
14,4.1,7728,39,18,0,0,4,Adventure
14,4.2,2180,55,9,0,0,2,Action
14,4.0,59223,46,13,0,0,4,Action
14,4.5,16162,99,9,1,2.99,4,Action
14,3.8,596,91,9,0,0,4,Adventure
14,3.5,1976,21,9,0,0,4,Action
14,4.3,6698,46,18,0,0,2,Action
14,4.6,21266,45,9,1,2.99,4,Action
14,4.7,4041,24,6,0,0,1,Arcade
14,3.8,2691,52,9,0,0,4,Adventure
14,4.7,27856,50,9,1,2.99,4,Action
27,4.8,5369,63,15,0,0,4,Social
11,3.2,9126,5.8,3,0,0,1,Strategy
14,3.9,85278,23,3,0,0,3,Music
14,3.6,16521,23,3,0,0,1,Music
13,3.7,70,26,6,0,0,1,FD
18,4.4,28,8.8,2,0,0,1,Lifestyle
14,4.1,91667,27,3,0,0,1,Arcade
11,4.0,664,2.1,9,0,0,1,Edu
18,3.1,212,12,15,0,0,1,Lifestyle
32,4.0,1185,5.0,9,0,0,1,Weather
19,2.8,440,23,6,1,0.99,1,MapsNav
11,3.7,681,8.2,6,0,0,1,Edu
28,2.7,17,14,2,0,0,1,Sports
11,3.9,623,8.5,9,0,0,1,Edu
14,3.6,2433,47,9,0,0,1,Music
11,4.5,1827,12,9,0,0,1,Edu
12,3.5,30,17,2,0,0,1,Finance
11,4.0,97,3.9,6,0,0,1,Edu
11,3.8,762,4.1,9,0,0,1,Edu
27,3.6,58,15,6,0,0,1,Social
6,4.2,16,3.3,2,0,0,1,Comms
4,4.4,128,6.7,15,0,0,1,Biz
29,4.0,498,11,6,0,0,1,Tools
21,4.7,48,4.1,2,0,0,1,Books
11,4.1,23609,31,3,0,0,4,Casual
14,4.0,24312,25,18,0,0,1,Music
18,4.7,57,5.8,6,0,0,1,Lifestyle
16,3.8,874,12,9,0,0,1,House
4,5.0,2,14,2,0,0,4,Biz
28,4.4,27,78,6,0,0,1,Sports
14,4.0,29462,44,3,0,0,4,Music
14,3.8,159063,85,3,0,0,1,Music
4,4.1,294,9.8,6,0,0,1,Biz
21,4.3,697,5.7,15,0,0,1,Books
25,3.4,617,46,9,0,0,1,Prdt
3,4.1,215,30,6,0,0,4,Books
11,4.1,25,47,12,0,0,1,Edu
11,3.8,6,23,2,0,0,1,Entmt
11,4.4,1275373,91,7,0,0,4,RoleP
31,4.4,43,44,2,0,0,1,Vid
31,3.3,171,4.8,6,0,0,1,Vid
6,3.3,1434,9.5,9,0,0,1,Comms
31,4.4,22,19,12,0,0,1,Vid
29,3.7,701,7.3,9,0,0,1,Tools
29,3.4,2420,1.8,3,0,0,1,Tools
12,2.3,251,5.7,15,0,0,1,Finance
11,3.3,11,7.3,2,0,0,4,Entmt
24,2.7,90,4.0,12,1,2.99,1,Photo
29,4.6,1170641,26,7,0,0,1,Tools
11,3.5,174,5.6,15,0,0,1,Entmt
29,3.4,150,7.3,15,0,0,1,Tools
11,4.3,259,49,6,0,0,1,Edu
18,4.1,9,8.7,2,0,0,1,Lifestyle
29,4.7,2598579,49,16,0,0,1,Tools
25,4.4,574719,20,7,0,0,1,Prdt
18,3.8,250,7.3,15,0,0,1,Lifestyle
31,3.0,78,322,6,0,0,1,Vid
3,4.4,98,6.3,6,0,0,1,Books
29,4.2,27,3.4,12,0,0,1,Tools
25,4.5,24,22,2,0,0,1,Prdt
11,3.5,91,25,6,0,0,1,Edu
29,4.5,78629,6.3,3,0,0,1,Tools
14,4.3,955614,82,7,0,0,4,Action
18,4.5,82,8.7,12,0,0,1,Lifestyle
29,4.5,648380,24,7,0,0,1,Tools
11,4.8,4,43,8,0,0,1,Casual
31,4.3,1659,3.7,9,0,0,1,Vid
13,1.7,14,13,2,0,0,1,FD
3,4.2,8,3.9,12,0,0,1,Books
29,4.2,725,3.0,9,0,0,1,Tools
29,4.3,2158,3.0,9,0,0,1,Tools
14,4.0,7718,46,9,0,0,1,Action
29,4.2,249,3.0,15,0,0,1,Tools
21,4.6,9,17,17,0,0,1,Books
14,4.1,29062,63,3,0,0,1,Casino
11,4.6,11,17,2,0,0,1,Edu
29,4.1,484,2.9,9,0,0,1,Tools
29,4.0,202,2.9,15,0,0,1,Tools
29,3.3,40,2.7,2,1,1.99,1,Tools
29,4.0,9,4.7,17,0,0,1,Tools
29,4.4,52,3.0,12,0,0,1,Tools
29,4.2,294,3.0,15,0,0,1,Tools
4,3.1,20973,31,13,0,0,1,Biz
3,5.0,5,4.3,2,0,0,1,Books
14,4.2,492,63,9,0,0,4,Action
4,4.7,114,8.6,12,0,0,1,Biz
14,4.4,1604146,57,7,0,0,4,Action
32,4.4,260137,13,7,0,0,2,Weather
11,2.9,2079,5.6,9,0,0,1,Entmt
31,3.8,1156,23,9,0,0,1,Vid
3,4.8,6,1.6,2,0,0,1,Books
13,5.0,1,24,8,0,0,1,FD
25,3.9,127,5.9,2,1,0.99,1,Prdt
11,4.7,54,44,6,0,0,1,Entmt
11,4.2,24775,30,9,0,0,2,Puzzle
14,4.2,3845,76,18,0,0,2,Arcade
4,3.7,244,976,6,0,0,1,Biz
31,4.1,15765,10,3,0,0,1,Vid
18,4.1,305,44,6,0,0,1,Lifestyle
14,3.8,141,19,6,0,0,1,Arcade
12,4.6,4546,3.0,9,0,0,1,Finance
14,4.4,21,15,12,0,0,1,Arcade
14,4.2,924,43,9,0,0,1,Arcade
31,4.4,569,2.6,15,0,0,1,Vid
14,4.6,29,31,2,0,0,2,Arcade
14,5.0,8,25,14,0,0,1,Arcade
14,4.5,52,33,12,0,0,1,Action
29,3.5,17,7.4,12,0,0,1,Tools
29,3.9,56,2.3,6,0,0,1,Tools
14,4.4,15806,42,3,0,0,4,Arcade
14,3.1,440,9.1,15,0,0,1,Arcade
14,4.4,69,2.8,15,0,0,4,Action
15,3.0,94,30,6,0,0,1,Health
14,3.7,53,14,2,0,0,1,Adventure
11,3.7,291,37,9,0,0,1,Simul
14,3.9,71,52,6,0,0,4,Action
11,4.8,53,4.4,2,0,0,1,Edu
14,4.6,6344,32,18,0,0,1,Action
18,4.6,10,3.4,17,0,0,1,Lifestyle
28,4.5,12,23,2,0,0,1,Sports
14,4.3,6,61,2,0,0,1,Action
14,5.0,7,15,8,0,0,1,Arcade
11,4.3,10446,64,18,0,0,1,Casual
23,4.7,9,12,8,0,0,4,Personal
14,4.0,82,4.4,12,0,0,1,Action
31,3.8,11,3.6,12,0,0,4,Vid
26,5.0,2,2.9,8,0,0,4,Shopping
3,4.8,111,10,12,0,0,1,Books
11,4.5,11,7.2,8,0,0,1,Entmt
29,4.3,12,3.8,17,0,0,1,Tools
24,3.7,1213,1.1,18,0,0,1,Photo
3,4.3,72,1.9,6,0,0,1,Books
14,3.8,489,36,6,0,0,2,Arcade
11,4.6,23,17,6,0,0,1,Edu
3,4.2,27,4.3,6,0,0,1,Books
11,5.0,41,4.0,2,0,0,1,Edu
32,3.3,115,5.1,6,0,0,1,Weather
29,3.6,9895,2.7,3,0,0,1,Tools
14,4.0,162530,97,7,0,0,3,Racing
11,4.0,39779,19,13,0,0,1,Vid
14,4.0,254518,100,7,0,0,3,Action
14,4.2,88901,73,7,0,0,4,Action
11,4.3,65146,100,7,0,0,3,Simul
31,4.2,104551,18,7,0,0,1,Vid
23,4.5,66321,18,13,0,0,1,Personal
14,4.3,29270,44,13,0,0,1,Action
6,4.4,1520,5.2,9,0,0,1,Comms
11,4.2,97,8.9,6,0,0,1,Entmt
17,4.2,11087,34,3,0,0,1,LibDemo
11,4.2,26426,30,3,0,0,1,Edu
24,3.4,2332,1.6,9,0,0,1,Photo
25,3.2,2728,4.4,18,0,0,1,Prdt
29,4.0,60,3.7,12,0,0,1,Tools
11,4.6,227,11,6,0,0,1,Edu
29,3.2,24,4.7,6,0,0,1,Tools
18,4.4,132,33,6,0,0,1,Lifestyle
12,4.0,463,13,6,0,0,1,Finance
31,4.7,70,14,2,0,0,1,Vid
20,3.7,3,7.3,17,0,0,1,Med
14,4.2,162,37,6,0,0,1,Arcade
12,4.1,44,13,2,0,0,1,Finance
11,3.5,24,13,6,0,0,1,Entmt
11,4.8,12,8.4,17,0,0,4,Edu
30,4.3,201,45,6,0,0,1,Travel
18,3.9,386,7.9,15,0,0,1,Lifestyle
12,3.5,100,11,6,0,0,1,Finance
11,4.3,285,6.2,6,0,0,1,Edu
4,4.4,16,3.7,2,0,0,1,Biz
11,4.8,13,6.0,8,0,0,1,Entmt
3,3.9,9,8.8,2,0,0,1,Books
30,3.8,43,22,6,0,0,1,Travel
11,4.2,109,30,6,0,0,1,Edu
3,4.0,5300,11,3,0,0,1,Books
15,4.0,265,4.1,9,0,0,1,Health
11,4.4,13,3.4,2,0,0,1,Edu
30,4.7,65,13,12,0,0,1,Travel
11,4.5,112,39,6,0,0,1,Edu
11,4.3,367,5.1,9,0,0,1,Entmt
5,3.3,126,4.7,12,0,0,4,Comics
18,4.3,127,5.5,6,0,0,1,Lifestyle
30,4.1,134,5.3,6,0,0,1,Travel
29,2.1,149,2.8,15,0,0,1,Tools
30,3.7,40,9.0,2,1,8.49,1,Travel
30,4.2,25726,51,3,0,0,1,Travel
12,4.4,31,206,2,1,3.99,1,Finance
12,4.2,23,954,17,1,3.99,1,Finance
4,2.1,87,26,12,0,0,1,Biz
12,2.4,36,9.4,2,1,1.99,1,Finance
25,4.1,22,2.4,12,0,0,1,Prdt
11,3.1,1734,5.8,18,0,0,1,Strategy
14,5.0,2,20,1,1,1.49,1,Arcade
14,3.5,196,35,6,0,0,1,Adventure
22,4.2,20,17,6,0,0,1,Parenting
11,4.7,303,42,6,0,0,1,Entmt
11,4.8,23,35,6,0,0,1,Edu
11,4.5,226,26,9,0,0,1,Edu
11,4.6,66,17,6,0,0,1,Edu
11,4.6,32,60,6,0,0,1,Edu
11,4.9,285,25,6,0,0,1,Edu
11,4.8,1491,38,15,0,0,1,Edu
11,4.0,13,2.0,2,0,0,1,Entmt
18,3.9,592,2.5,9,0,0,1,Lifestyle
11,4.1,181,9.2,6,0,0,1,Entmt
5,4.1,690,444,15,0,0,1,Comics
11,4.5,227,15,15,0,0,1,Edu
15,4.2,287,12,15,0,0,1,Health
21,4.0,677,4.4,6,0,0,1,Books
21,4.4,27,14,8,0,0,1,Books
29,1.9,8,6.7,2,0,0,1,Tools
29,3.7,26,2.2,12,0,0,1,Tools
21,4.0,3647,5.7,9,0,0,1,Books
28,4.3,242096,87,7,0,0,1,Sports
30,2.5,862,30,9,0,0,1,Travel
14,4.4,3452530,68,10,0,0,1,Action
11,4.7,1424,19,9,0,0,1,Edu
14,4.6,169661,40,7,0,0,1,Arcade
28,4.4,172,49,12,1,2.99,1,Sports
11,4.3,7441,52,18,0,0,2,Strategy
28,4.4,55,63,2,1,4.49,1,Sports
20,2.6,496,24,9,0,0,1,Med
28,3.6,25,6.0,2,1,3.99,1,Sports
11,3.8,11,17,2,0,0,1,Edu
11,4.4,31,4.2,8,1,0.99,1,Casual
11,4.4,21,32,2,0,0,1,Edu
11,3.0,10,717,12,0,0,1,Entmt
18,3.7,492,4.3,15,0,0,1,Lifestyle
3,5.0,5,7.2,14,1,1.75,1,Books
20,4.2,8,1.2,17,0,0,1,Med
25,4.8,4,31,8,0,0,1,Prdt
30,4.4,7,17,17,0,0,1,Travel
11,4.1,36151,46,3,0,0,1,Simul
18,4.7,113,20,2,0,0,1,Lifestyle
22,4.7,8343,8.3,15,1,4.99,1,Parenting
29,3.3,27,5.0,12,0,0,1,Tools
14,4.0,209,22,6,0,0,4,Casino
11,1.0,1,2.0,14,1,1.49,1,Edu
30,4.4,382,12,6,0,0,1,Travel
24,4.2,5,5.5,17,0,0,1,Photo
31,4.4,8,14,2,0,0,1,Vid
30,4.3,20,15,2,0,0,1,Travel
11,4.4,7,81,2,0,0,1,Edu
28,3.7,20,8.9,2,0,0,1,Sports
30,4.0,1,3.0,8,0,0,1,Travel
20,4.4,112,13,2,0,0,1,Med
11,3.3,14,11,2,0,0,1,Edu
11,4.2,4,29,17,0,0,1,Edu
18,2.3,3,2.6,17,0,0,1,Lifestyle
11,5.0,4,1.7,8,0,0,4,Entmt
11,3.6,5,5.4,2,0,0,1,Edu
11,3.9,137377,30,13,0,0,1,Simul
11,4.4,7461,31,3,0,0,1,Entmt
18,4.2,120,14,6,0,0,1,Lifestyle
20,4.8,17,37,12,0,0,1,Med
11,4.3,39109,4.0,3,0,0,1,Entmt
6,4.4,10341,6.9,18,0,0,1,Comms
11,4.3,193,14,6,0,0,1,Entmt
29,4.0,21,210,6,0,0,1,Tools
15,1.4,45,13,12,0,0,1,Health
5,3.3,1476,18,18,0,0,4,Comics
11,4.3,539,13,15,0,0,1,Entmt
21,4.6,30,3.8,2,0,0,1,Books
12,4.7,289,3.2,12,0,0,1,Finance
11,4.2,540,3.2,6,0,0,1,Entmt
5,3.9,4496,609,9,0,0,1,Comics
4,3.4,9,1.7,2,0,0,1,Biz
25,4.3,247,4.0,6,0,0,1,Prdt
3,4.8,123,6.5,2,0,0,1,Books
25,4.8,93,14,2,0,0,1,Prdt
3,4.5,197,2.8,6,0,0,1,Books
11,3.3,16,33,17,0,0,1,Simul
11,4.2,5,3.3,17,0,0,1,Entmt
19,4.9,49,3.9,8,0,0,1,MapsNav
25,4.2,41,15,2,0,0,1,Prdt
28,4.6,1238,9.5,9,0,0,1,Sports
11,4.1,205,7.3,15,0,0,1,Edu
11,4.6,12,2.4,12,0,0,1,Edu
6,4.0,474,3.0,15,0,0,1,Comms
11,4.2,69,3.5,6,0,0,1,Entmt
27,5.0,2,2.4,17,0,0,1,Social
6,4.1,29,13,6,0,0,1,Comms
